기온(°C),계산된적설량(cm),day,time,day_time
-1.5155660377358489,0.0,-3,4,-3일_4시
-1.7495283018867926,0.0,-3,5,-3일_5시
-1.9504716981132078,0.0,-3,6,-3일_6시
-2.0391509433962267,0.0,-3,7,-3일_7시
-2.008018867924528,0.0,-3,8,-3일_8시
-1.1976415094339627,0.0,-3,9,-3일_9시
0.03443396226415103,0.0023584905660377358,-3,10,-3일_10시
1.3009433962264152,0.0047169811320754715,-3,11,-3일_11시
2.391037735849057,0.007075471698113208,-3,12,-3일_12시
3.2122641509433967,0.0,-3,13,-3일_13시
3.7783018867924527,0.0,-3,14,-3일_14시
4.035377358490567,0.0,-3,15,-3일_15시
4.018396226415094,0.0,-3,16,-3일_16시
3.500943396226415,0.0,-3,17,-3일_17시
2.9825471698113213,0.0,-3,18,-3일_18시
2.4863207547169814,0.0,-3,19,-3일_19시
2.045283018867924,0.0,-3,20,-3일_20시
1.6632075471698113,0.0,-3,21,-3일_21시
1.1509433962264153,0.009433962264150943,-3,22,-3일_22시
0.7202830188679248,0.007075471698113208,-3,23,-3일_23시
0.2849056603773585,0.0,-2,0,-2일_0시
-0.08584905660377343,0.0023584905660377358,-2,1,-2일_1시
-0.4136792452830188,0.0,-2,2,-2일_2시
-0.712735849056604,0.0,-2,3,-2일_3시
-1.0056603773584905,0.014150943396226415,-2,4,-2일_4시
-1.3400943396226412,0.014150943396226415,-2,5,-2일_5시
-1.5981132075471698,0.009433962264150943,-2,6,-2일_6시
-1.7669811320754714,0.01179245283018868,-2,7,-2일_7시
-1.8240566037735846,0.0,-2,8,-2일_8시
-1.2415094339622645,0.014150943396226415,-2,9,-2일_9시
-0.2415094339622641,0.02358490566037736,-2,10,-2일_10시
0.7476415094339621,0.0047169811320754715,-2,11,-2일_11시
1.6641509433962265,0.0047169811320754715,-2,12,-2일_12시
2.285377358490566,0.0023584905660377358,-2,13,-2일_13시
2.8018867924528306,0.0,-2,14,-2일_14시
3.022169811320755,0.0,-2,15,-2일_15시
2.917924528301887,0.0,-2,16,-2일_16시
2.32688679245283,0.0,-2,17,-2일_17시
1.7504716981132074,0.0,-2,18,-2일_18시
1.268867924528302,0.0,-2,19,-2일_19시
0.8316037735849056,0.007075471698113208,-2,20,-2일_20시
0.31933962264150917,0.0023584905660377358,-2,21,-2일_21시
-0.23349056603773582,0.0,-2,22,-2일_22시
-0.7410377358490561,0.0,-2,23,-2일_23시
-1.1773584905660375,0.0023584905660377358,-1,0,-1일_0시
-1.4754716981132066,0.009433962264150943,-1,1,-1일_1시
-1.8382075471698116,0.0,-1,2,-1일_2시
-2.1179245283018875,0.0,-1,3,-1일_3시
-2.4014150943396224,0.014150943396226415,-1,4,-1일_4시
-2.6853773584905665,0.014150943396226415,-1,5,-1일_5시
-2.8825471698113208,0.009433962264150943,-1,6,-1일_6시
-2.9773584905660373,0.01179245283018868,-1,7,-1일_7시
-2.9419811320754725,0.0,-1,8,-1일_8시
-2.206132075471698,0.0,-1,9,-1일_9시
-1.1165094339622639,0.0,-1,10,-1일_10시
-0.026886792452830162,0.0,-1,11,-1일_11시
0.9448113207547169,0.0,-1,12,-1일_12시
1.6787735849056602,0.0023584905660377358,-1,13,-1일_13시
2.133018867924528,0.025943396226415096,-1,14,-1일_14시
2.3693396226415095,0.049528301886792456,-1,15,-1일_15시
2.184433962264151,0.07783018867924528,-1,16,-1일_16시
1.7235849056603778,0.0660377358490566,-1,17,-1일_17시
1.2136792452830183,0.054245283018867926,-1,18,-1일_18시
0.7924528301886794,0.054245283018867926,-1,19,-1일_19시
0.468867924528302,0.04009433962264151,-1,20,-1일_20시
0.07452830188679244,0.04481132075471698,-1,21,-1일_21시
-0.30801886792452815,0.02358490566037736,-1,22,-1일_22시
-0.647641509433962,0.014150943396226415,-1,23,-1일_23시
-0.9561320754716979,0.01650943396226415,0,0,0일_0시
-1.1622641509433957,0.07783018867924528,0,1,0일_1시
-1.411792452830189,0.03537735849056604,0,2,0일_2시
-1.6410377358490573,0.0047169811320754715,0,3,0일_3시
-1.8325471698113203,0.01650943396226415,0,4,0일_4시
-2.026415094339623,0.018867924528301886,0,5,0일_5시
-2.119811320754718,0.03537735849056604,0,6,0일_6시
-2.235377358490566,0.04481132075471698,0,7,0일_7시
-2.154245283018867,0.04481132075471698,0,8,0일_8시
-1.654716981132075,0.05188679245283019,0,9,0일_9시
-0.869811320754717,0.08726415094339622,0,10,0일_10시
0.00849056603773602,0.05188679245283019,0,11,0일_11시
0.7919811320754717,0.030660377358490566,0,12,0일_12시
1.5009433962264151,0.04009433962264151,0,13,0일_13시
1.9433962264150941,0.04716981132075472,0,14,0일_14시
2.133018867924529,0.09669811320754718,0,15,0일_15시
1.949528301886793,0.19339622641509435,0,16,0일_16시
1.598584905660377,0.3089622641509434,0,17,0일_17시
1.1584905660377358,0.2688679245283019,0,18,0일_18시
0.8287735849056603,0.1391509433962264,0,19,0일_19시
0.5462264150943398,0.04716981132075472,0,20,0일_20시
0.19858490566037712,0.049528301886792456,0,21,0일_21시
-0.21179245283018858,0.04481132075471698,0,22,0일_22시
-0.6094339622641509,0.02122641509433962,0,23,0일_23시
-1.0400943396226419,0.01650943396226415,1,0,1일_0시
-1.4047169811320754,0.07783018867924528,1,1,1일_1시
-1.7207547169811332,0.03537735849056604,1,2,1일_2시
-2.0485849056603778,0.0047169811320754715,1,3,1일_3시
-2.4235849056603773,0.0023584905660377358,1,4,1일_4시
-2.8051886792452834,0.0047169811320754715,1,5,1일_5시
-3.0334905660377354,0.009433962264150943,1,6,1일_6시
-3.229245283018867,0.0,1,7,1일_7시
-3.32311320754717,0.0,1,8,1일_8시
-2.727830188679244,0.0,1,9,1일_9시
-1.6801886792452831,0.0,1,10,1일_10시
-0.6948113207547171,0.0,1,11,1일_11시
0.2948113207547171,0.0,1,12,1일_12시
1.0872641509433965,0.0,1,13,1일_13시
1.7231132075471702,0.0023584905660377358,1,14,1일_14시
1.9174528301886793,0.02122641509433962,1,15,1일_15시
1.7603773584905658,0.08962264150943396,1,16,1일_16시
1.2787735849056605,0.18396226415094338,1,17,1일_17시
0.6528301886792456,0.19103773584905662,1,18,1일_18시
0.13160377358490563,0.08018867924528301,1,19,1일_19시
-0.32028301886792454,0.007075471698113208,1,20,1일_20시
-0.7438679245283021,0.0023584905660377358,1,21,1일_21시
-1.2617924528301896,0.01179245283018868,1,22,1일_22시
-1.6320754716981132,0.007075471698113208,1,23,1일_23시
-1.9811320754716977,0.009433962264150943,2,0,2일_0시
-2.2778301886792445,0.025943396226415096,2,1,2일_1시
-2.5674528301886803,0.0,2,2,2일_2시
-2.8740566037735853,0.0023584905660377358,2,3,2일_3시
-3.165094339622641,0.014150943396226415,2,4,2일_4시
-3.4339622641509435,0.014150943396226415,2,5,2일_5시
-3.4839622641509442,0.009433962264150943,2,6,2일_6시
-3.6103773584905645,0.01179245283018868,2,7,2일_7시
-3.4966981132075463,0.0,2,8,2일_8시
-2.6061320754716975,0.0,2,9,2일_9시
-1.3221698113207554,0.0,2,10,2일_10시
0.027830188679245242,0.0,2,11,2일_11시
1.180188679245283,0.0,2,12,2일_12시
2.0971698113207546,0.0,2,13,2일_13시
2.7839622641509436,0.0023584905660377358,2,14,2일_14시
3.141509433962265,0.02122641509433962,2,15,2일_15시
3.095283018867925,0.08962264150943396,2,16,2일_16시
2.620754716981133,0.18396226415094338,2,17,2일_17시
2.0221698113207545,0.18632075471698112,2,18,2일_18시
1.4452830188679244,0.06132075471698113,2,19,2일_19시
0.9485849056603776,0.007075471698113208,2,20,2일_20시
0.4221698113207546,0.0,2,21,2일_21시
-0.11886792452830197,0.0,2,22,2일_22시
-0.567452830188679,0.007075471698113208,2,23,2일_23시
-0.9509433962264146,0.0023584905660377358,3,0,3일_0시
-1.2886792452830194,0.01179245283018868,3,1,3일_1시
-1.6603773584905661,0.0,3,2,3일_2시
-1.9636792452830194,0.0023584905660377358,3,3,3일_3시
-2.2783018867924527,0.0,3,4,3일_4시
-2.527830188679244,0.0,3,5,3일_5시
-2.655188679245284,0.0,3,6,3일_6시
-2.7806603773584913,0.0,3,7,3일_7시
-2.614150943396226,0.0,3,8,3일_8시
-1.6976415094339625,0.014150943396226415,3,9,3일_9시
-0.4735849056603769,0.02358490566037736,3,10,3일_10시
0.9150943396226411,0.007075471698113208,3,11,3일_11시
2.062735849056604,0.014150943396226415,3,12,3일_12시
2.8768867924528303,0.02358490566037736,3,13,3일_13시
3.502358490566037,0.007075471698113208,3,14,3일_14시
3.836320754716981,0.01650943396226415,3,15,3일_15시
3.841981132075471,0.009433962264150943,3,16,3일_16시
3.3004716981132067,0.018867924528301886,3,17,3일_17시
2.6811320754716976,0.007075471698113208,3,18,3일_18시
2.1990566037735846,0.0,3,19,3일_19시
1.734433962264151,0.0047169811320754715,3,20,3일_20시
1.2113207547169809,0.0023584905660377358,3,21,3일_21시
0.666509433962264,0.0,3,22,3일_22시
0.15471698113207547,0.0,3,23,3일_23시
-0.29952830188679214,0.009433962264150943,4,0,4일_0시
-0.6617924528301887,0.02122641509433962,4,1,4일_1시
-1.0415094339622653,0.0,4,2,4일_2시
-1.401415094339623,0.0,4,3,4일_3시
-1.759433962264151,0.0,4,4,4일_4시
-2.0462264150943397,0.0,4,5,4일_5시
-2.2504716981132065,0.01650943396226415,4,6,4일_6시
-2.439150943396226,0.0330188679245283,4,7,4일_7시
-2.3778301886792454,0.01650943396226415,4,8,4일_8시
-1.576415094339622,0.0023584905660377358,4,9,4일_9시
-0.3448113207547171,0.007075471698113208,4,10,4일_10시
0.9155660377358493,0.02358490566037736,4,11,4일_11시
2.148584905660377,0.009433962264150943,4,12,4일_12시
3.084905660377359,0.0,4,13,4일_13시
3.7334905660377364,0.0,4,14,4일_14시
4.165094339622642,0.0,4,15,4일_15시
4.094811320754715,0.01179245283018868,4,16,4일_16시
3.6127358490566044,0.03773584905660377,4,17,4일_17시
2.985849056603773,0.025943396226415096,4,18,4일_18시
2.4580188679245287,0.0047169811320754715,4,19,4일_19시
1.9726415094339624,0.0,4,20,4일_20시
1.5500000000000003,0.0,4,21,4일_21시
0.9924528301886794,0.0,4,22,4일_22시
0.5547169811320755,0.0,4,23,4일_23시
0.14764150943396223,0.0,5,0,5일_0시
-0.21179245283018877,0.0,5,1,5일_1시
-0.5650943396226418,0.0,5,2,5일_2시
-0.8933962264150945,0.0,5,3,5일_3시
-1.2424528301886792,0.0,5,4,5일_4시
-1.5778301886792458,0.0,5,5,5일_5시
-1.789622641509434,0.01650943396226415,5,6,5일_6시
-1.9721698113207546,0.0330188679245283,5,7,5일_7시
-1.8834905660377357,0.01650943396226415,5,8,5일_8시
-1.1047169811320756,0.0023584905660377358,5,9,5일_9시
0.07122641509433923,0.007075471698113208,5,10,5일_10시
1.2882075471698111,0.02358490566037736,5,11,5일_11시
2.432547169811321,0.009433962264150943,5,12,5일_12시
3.3174528301886794,0.0,5,13,5일_13시
3.9061320754716977,0.025943396226415096,5,14,5일_14시
4.191509433962265,0.06132075471698113,5,15,5일_15시
4.10188679245283,0.1580188679245283,5,16,5일_16시
3.6264150943396225,0.2429245283018868,5,17,5일_17시
3.060849056603773,0.23349056603773585,5,18,5일_18시
2.531132075471698,0.11556603773584906,5,19,5일_19시
2.0528301886792453,0.014150943396226415,5,20,5일_20시
1.6712264150943401,0.03773584905660377,5,21,5일_21시
1.2028301886792452,0.030660377358490566,5,22,5일_22시
0.7999999999999999,0.0047169811320754715,5,23,5일_23시
0.40094339622641495,0.0047169811320754715,6,0,6일_0시
0.03254716981132078,0.0023584905660377358,6,1,6일_1시
-0.3212264150943398,0.0,6,2,6일_2시
-0.6311320754716985,0.0,6,3,6일_3시
-0.9783018867924523,0.0023584905660377358,6,4,6일_4시
-1.2816037735849062,0.0047169811320754715,6,5,6일_5시
-1.5150943396226413,0.009433962264150943,6,6,6일_6시
-1.7349056603773578,0.0,6,7,6일_7시
-1.6952830188679244,0.0,6,8,6일_8시
-0.9471698113207545,0.0,6,9,6일_9시
0.19150943396226414,0.0,6,10,6일_10시
1.2797169811320754,0.0,6,11,6일_11시
2.2905660377358488,0.0,6,12,6일_12시
3.0018867924528303,0.0023584905660377358,6,13,6일_13시
3.5485849056603778,0.02830188679245283,6,14,6일_14시
3.8014150943396237,0.04009433962264151,6,15,6일_15시
3.6943396226415106,0.06132075471698113,6,16,6일_16시
3.1188679245283017,0.0589622641509434,6,17,6일_17시
2.5231132075471696,0.04716981132075472,6,18,6일_18시
1.9900943396226416,0.03537735849056604,6,19,6일_19시
1.536792452830189,0.01179245283018868,6,20,6일_20시
1.0768867924528303,0.03537735849056604,6,21,6일_21시
0.5933962264150943,0.018867924528301886,6,22,6일_22시
0.14292452830188712,0.0047169811320754715,6,23,6일_23시
-0.29245283018867924,0.007075471698113208,7,0,7일_0시
-0.6561320754716979,0.01179245283018868,7,1,7일_1시
-0.9674528301886788,0.0,7,2,7일_2시
-1.2792452830188688,0.0,7,3,7일_3시
-1.6683962264150949,0.01650943396226415,7,4,7일_4시
-1.9127358490566047,0.018867924528301886,7,5,7일_5시
-2.039622641509433,0.018867924528301886,7,6,7일_6시
-2.202358490566037,0.01179245283018868,7,7,7일_7시
-2.1438679245283017,0.0,7,8,7일_8시
-1.4481132075471694,0.0,7,9,7일_9시
-0.31839622641509435,0.0023584905660377358,7,10,7일_10시
0.9051886792452828,0.0047169811320754715,7,11,7일_11시
1.8924528301886792,0.007075471698113208,7,12,7일_12시
2.64811320754717,0.0047169811320754715,7,13,7일_13시
3.2042452830188672,0.007075471698113208,7,14,7일_14시
3.5551886792452834,0.009433962264150943,7,15,7일_15시
3.469811320754717,0.01650943396226415,7,16,7일_16시
2.9075471698113207,0.007075471698113208,7,17,7일_17시
2.290566037735849,0.0023584905660377358,7,18,7일_18시
1.8146226415094342,0.01650943396226415,7,19,7일_19시
1.2580188679245283,0.01650943396226415,7,20,7일_20시
0.8141509433962264,0.007075471698113208,7,21,7일_21시
0.288679245283019,0.0047169811320754715,7,22,7일_22시
-0.1309748427672956,0.0023584905660377358,7,23,7일_23시
